	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
10	10x 3' v3	vip GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31905480	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	VIP	CGE	GABAergic
11	10x 3' v3	vip GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31907544	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	VIP	CGE	GABAergic
12	10x 3' v3	lamp5 GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31914318	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	LAMP5	CGE	GABAergic
13	10x 3' v3	lamp5 GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915224	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	LAMP5	CGE	GABAergic
14	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915431	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	CGE	CGE	GABAergic
15	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915480	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	CGE	CGE	GABAergic
16	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915577	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	CGE	CGE	GABAergic
17	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915643	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	CGE	CGE	GABAergic
18	10x 3' v3	sncg GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31916005	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	SNCG	CGE	GABAergic
19	10x 3' v3	vip GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31916551	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	VIP	CGE	GABAergic
20	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31920220	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5 ET	deep layer non-IT	Glutamatergic
21	10x 3' v3	near-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31920515	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5/6 NP	deep layer non-IT	Glutamatergic
22	10x 3' v3	near-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31921392	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5/6 NP	deep layer non-IT	Glutamatergic
23	10x 3' v3	near-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31921629	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5/6 NP	deep layer non-IT	Glutamatergic
24	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31923147	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6 CT	deep layer non-IT	Glutamatergic
25	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31923181	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6 CT	deep layer non-IT	Glutamatergic
26	10x 3' v3	L6b glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31924606	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6b	deep layer non-IT	Glutamatergic
27	10x 3' v3	L6b glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31924684	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6b	deep layer non-IT	Glutamatergic
28	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	42-year-old human stage	31925190	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5 ET	deep layer non-IT	Glutamatergic
29	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	42-year-old human stage	31925259	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5 ET	deep layer non-IT	Glutamatergic
30	10x 3' v3	near-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	42-year-old human stage	31925837	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5/6 NP	deep layer non-IT	Glutamatergic
31	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	42-year-old human stage	31926446	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6 CT	deep layer non-IT	Glutamatergic
