	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
10	10x 3' v3	sncg GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39610686	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	SNCG	CGE	GABAergic
11	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613219	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	CGE	CGE	GABAergic
12	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613256	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	CGE	CGE	GABAergic
13	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613272	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	CGE	CGE	GABAergic
14	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613318	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	CGE	CGE	GABAergic
15	10x 3' v3	sncg GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613610	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	SNCG	CGE	GABAergic
16	10x 3' v3	vip GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39613828	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	VIP	CGE	GABAergic
17	10x 3' v3	vip GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39615217	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	VIP	CGE	GABAergic
18	10x 3' v3	lamp5 GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39615600	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	LAMP5	CGE	GABAergic
19	10x 3' v3	lamp5 GABAergic cortical interneuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	60-year-old human stage	39616661	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	LAMP5	CGE	GABAergic
20	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39617567	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
21	10x 3' v3	near-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39618027	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5/6 NP	deep layer non-IT	Glutamatergic
22	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39621195	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
23	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39621824	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
24	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39622549	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
25	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39623495	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
26	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39624653	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
27	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39624661	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
28	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39627320	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
29	10x 3' v3	near-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39627502	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5/6 NP	deep layer non-IT	Glutamatergic
30	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39628182	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
31	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39630478	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
