	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
10	10x 3' v3	lamp5 GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29436479	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	LAMP5	CGE	GABAergic
11	10x 3' v3	lamp5 GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29436519	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	LAMP5	CGE	GABAergic
12	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437125	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	CGE	CGE	GABAergic
13	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437135	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	CGE	CGE	GABAergic
14	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437251	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	CGE	CGE	GABAergic
15	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437383	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	CGE	CGE	GABAergic
16	10x 3' v3	sncg GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437524	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	SNCG	CGE	GABAergic
17	10x 3' v3	sncg GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437901	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	SNCG	CGE	GABAergic
18	10x 3' v3	sncg GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29437932	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	SNCG	CGE	GABAergic
19	10x 3' v3	vip GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29439289	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	VIP	CGE	GABAergic
20	10x 3' v3	lamp5 GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29441952	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	LAMP5	CGE	GABAergic
21	10x 3' v3	lamp5 GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29442495	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	LAMP5	CGE	GABAergic
22	10x 3' v3	sncg GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29442517	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	SNCG	CGE	GABAergic
23	10x 3' v3	vip GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29445831	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	VIP	CGE	GABAergic
24	10x 3' v3	vip GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29446077	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	VIP	CGE	GABAergic
25	10x 3' v3	vip GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	42-year-old human stage	29446421	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	VIP	CGE	GABAergic
26	10x 3' v3	lamp5 GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	29-year-old human stage	29447313	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	LAMP5	CGE	GABAergic
27	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	29-year-old human stage	29448933	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	CGE	CGE	GABAergic
28	10x 3' v3	sncg GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	29-year-old human stage	29449426	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	SNCG	CGE	GABAergic
29	10x 3' v3	vip GABAergic cortical interneuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	43-year-old human stage	29453263	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	VIP	CGE	GABAergic
30	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29453962	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	L5 ET	deep layer non-IT	Glutamatergic
31	10x 3' v3	near-projecting glutamatergic cortical neuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29454190	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	L5/6 NP	deep layer non-IT	Glutamatergic
32	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary auditory cortex	brain	nucleus	normal	e2808a6e-e2ea-41b9-b38c-4a08f1677f02	50-year-old human stage	29454407	722	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/4e2221b4-c204-4c28-bc6a-dcdb73c0d856.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	4e2221b4-c204-4c28-bc6a-dcdb73c0d856	Dissection: Primary auditory cortex(A1)	e2808a6e-e2ea-41b9-b38c-4a08f1677f02.h5ad	139054	L6 CT	deep layer non-IT	Glutamatergic
