	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
16	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	42-year-old human stage	29886322	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	CGE	CGE	GABAergic
17	10x 3' v3	sncg GABAergic cortical interneuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	50-year-old human stage	29892122	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	SNCG	CGE	GABAergic
18	10x 3' v3	sncg GABAergic cortical interneuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	50-year-old human stage	29892572	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	SNCG	CGE	GABAergic
19	10x 3' v3	L6b glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	29-year-old human stage	29900860	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L6b	deep layer non-IT	Glutamatergic
20	10x 3' v3	L6b glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	29-year-old human stage	29901120	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L6b	deep layer non-IT	Glutamatergic
21	10x 3' v3	L6b glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	29-year-old human stage	29901484	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L6b	deep layer non-IT	Glutamatergic
22	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	42-year-old human stage	29903153	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L6 CT	deep layer non-IT	Glutamatergic
23	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	50-year-old human stage	29905941	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L5 ET	deep layer non-IT	Glutamatergic
24	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	50-year-old human stage	29906295	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L5 ET	deep layer non-IT	Glutamatergic
25	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	43-year-old human stage	29914799	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L6 CT	deep layer non-IT	Glutamatergic
26	10x 3' v3	microglial cell	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	29-year-old human stage	29917579	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	Microglia	Microglia	Non-neuron
27	10x 3' v3	oligodendrocyte	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	50-year-old human stage	29929657	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
28	10x 3' v3	L2/3-6 intratelencephalic projecting glutamatergic neuron	anterior cingulate cortex	brain	nucleus	normal	be401db3-d732-408a-b0c4-71af0458b8ab	29-year-old human stage	29932675	724	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/c662a5b4-2589-4829-965d-87f01f7b7c5f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	c662a5b4-2589-4829-965d-87f01f7b7c5f	Dissection: Anterior cingulate cortex (ACC)	be401db3-d732-408a-b0c4-71af0458b8ab.h5ad	135462	L2/3-6 IT	L2/3-6 IT	Glutamatergic
29	10x 3' v3	caudal ganglionic eminence derived GABAergic cortical interneuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31915453	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	CGE	CGE	GABAergic
30	10x 3' v3	near-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	50-year-old human stage	31921425	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L5/6 NP	deep layer non-IT	Glutamatergic
31	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	29-year-old human stage	31930436	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	L6 CT	deep layer non-IT	Glutamatergic
32	10x 3' v3	oligodendrocyte	primary somatosensory cortex	brain	nucleus	normal	93cb76aa-a84b-4a92-8e6c-66a914e26d4c	42-year-old human stage	31943605	733	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/8b1e1941-cd79-48ba-81d1-43732803b9a5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	8b1e1941-cd79-48ba-81d1-43732803b9a5	Dissection: Primary somatosensory cortex (S1)	93cb76aa-a84b-4a92-8e6c-66a914e26d4c.h5ad	153159	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
